日期,天气状况(白天/夜间),最高气温/最低气温,风力风向(白天/夜间),城市
2020年09月23日,小雨/小雨,20℃/10℃,西南风1-2级/西南风1-2级,jinzhong
2020年09月24日,晴/阴,24℃/11℃,东北风1-2级/东北风1-2级,jinzhong
2020年09月25日,多云/多云,24℃/11℃,东风3-4级/东风3-4级,jinzhong
2020年09月26日,多云/多云,25℃/11℃,东南风3-4级/东南风3-4级,jinzhong
2020年09月27日,晴/多云,24℃/10℃,东南风1-2级/东南风1-2级,jinzhong
2020年09月28日,小雨/小雨,23℃/14℃,南风1-2级/南风1-2级,jinzhong
2020年09月29日,小雨/阴,21℃/11℃,东北风3-4级/东北风3-4级,jinzhong
2020年09月30日,阴/小雨,19℃/10℃,西南风1-2级/西南风1-2级,jinzhong
2020年10月01日,多云/晴,22℃/4℃,西北风3-4级/西北风3-4级,jinzhong
2020年10月02日,多云/晴,19℃/6℃,南风1-2级/南风1-2级,jinzhong
2020年10月03日,多云/晴,20℃/0℃,西南风3-4级/西南风3-4级,jinzhong
2020年10月04日,晴/多云,14℃/1℃,东北风1-2级/东北风1-2级,jinzhong
2020年10月05日,晴/多云,16℃/2℃,西南风1-2级/西南风1-2级,jinzhong
2020年10月06日,阴/多云,16℃/7℃,西南风1-2级/西南风1-2级,jinzhong
2020年10月07日,晴/多云,21℃/4℃,东风1-2级/东风1-2级,jinzhong
2020年10月08日,阴/多云,16℃/7℃,南风1-2级/南风1-2级,jinzhong
2020年10月09日,多云/多云,19℃/8℃,西南风1-2级/西南风1-2级,jinzhong
2020年10月10日,小雨/多云,19℃/8℃,西北风1-2级/西北风1-2级,jinzhong
2020年10月11日,多云/多云,21℃/8℃,北风3-4级/北风3-4级,jinzhong
2020年10月12日,多云/阴,18℃/4℃,西风1-2级/西风1-2级,jinzhong
2020年10月13日,阴/小雨,18℃/6℃,西南风3-4级/西南风3-4级,jinzhong
2020年10月14日,多云/多云,16℃/5℃,东风3-4级/东风3-4级,jinzhong
2020年10月15日,多云/多云,19℃/5℃,西南风1-2级/西南风1-2级,jinzhong
2020年10月16日,晴/晴,17℃/-2℃,西北风3-4级/西北风3-4级,jinzhong
2020年10月17日,晴/晴,16℃/0℃,西南风1-2级/西南风1-2级,jinzhong
2020年10月18日,阴/晴,20℃/2℃,东风1-2级/东风1-2级,jinzhong
2020年10月19日,晴/阴,19℃/5℃,东风1-2级/东风1-2级,jinzhong
2020年10月20日,阴/晴,17℃/1℃,西南风3-4级/西南风3-4级,jinzhong
2020年10月21日,晴/晴,15℃/0℃,西北风3-4级/西北风3-4级,jinzhong
2020年10月22日,晴/晴,17℃/-1℃,西北风3-4级/西北风3-4级,jinzhong
2020年10月23日,晴/晴,16℃/-1℃,西南风1-2级/西南风1-2级,jinzhong
2020年10月24日,多云/晴,19℃/5℃,西南风1-2级/西南风1-2级,jinzhong
2020年10月25日,多云/多云,20℃/8℃,西南风1-2级/西南风1-2级,jinzhong
2020年10月26日,晴/多云,21℃/6℃,东北风3-4级/东北风3-4级,jinzhong
2020年10月27日,阴/阴,16℃/4℃,东北风1-2级/东北风1-2级,jinzhong
2020年10月28日,小雨/小雨,10℃/3℃,西北风1-2级/西北风1-2级,jinzhong
2020年10月29日,多云/晴,12℃/1℃,西北风1-2级/西北风1-2级,jinzhong
2020年10月30日,多云/小雨,16℃/5℃,南风1-2级/南风1-2级,jinzhong
2020年10月31日,多云/多云,15℃/1℃,西北风3-4级/西北风3-4级,jinzhong
2020年11月01日,晴/晴,16℃/-1℃,西风1-2级/西风1-2级,jinzhong
2020年11月02日,晴/晴,13℃/-3℃,西北风1-2级/西北风1-2级,jinzhong
2020年11月03日,晴/晴,14℃/2℃,西南风1-2级/西南风1-2级,jinzhong
2020年11月04日,晴/多云,20℃/5℃,西南风1-2级/西南风1-2级,jinzhong
2020年11月05日,多云/晴,17℃/1℃,西南风1-2级/西南风1-2级,jinzhong
2020年11月06日,晴/晴,13℃/-2℃,西北风3-4级/西北风3-4级,jinzhong
2020年11月07日,晴/晴,14℃/-4℃,西北风3-4级/西北风3-4级,jinzhong
2020年11月08日,晴/晴,12℃/0℃,西南风1-2级/西南风1-2级,jinzhong
2020年11月09日,晴/晴,15℃/0℃,西风1-2级/西风1-2级,jinzhong
2020年11月10日,晴/晴,17℃/2℃,东南风1-2级/东南风1-2级,jinzhong
2020年11月11日,晴/晴,17℃/4℃,西南风1-2级/西南风1-2级,jinzhong
2020年11月12日,晴/晴,18℃/1℃,东风3-4级/东风3-4级,jinzhong
2020年11月13日,多云/多云,17℃/4℃,东风3-4级/东风3-4级,jinzhong
2020年11月14日,阴/多云,15℃/2℃,南风1-2级/南风1-2级,jinzhong
2020年11月15日,多云/晴,14℃/4℃,东北风3-4级/东北风3-4级,jinzhong
2020年11月16日,多云/小雨,17℃/5℃,东北风3-4级/东北风3-4级,jinzhong
2020年11月17日,小雨/中雨,11℃/4℃,东北风3-4级/东北风3-4级,jinzhong
2020年11月18日,小雨/晴,10℃/0℃,西南风1-2级/西南风1-2级,jinzhong
2020年11月19日,多云/多云,8℃/-2℃,西北风3-4级/西北风3-4级,jinzhong
2020年11月20日,多云/小雨,8℃/1℃,东风3-4级/东风3-4级,jinzhong
2020年11月21日,阴/多云,5℃/-2℃,北风3-4级/北风3-4级,jinzhong
2020年11月22日,多云/晴,2℃/-8℃,北风1-2级/北风1-2级,jinzhong
2020年11月23日,多云/晴,1℃/-8℃,西风1-2级/西风1-2级,jinzhong
2020年11月24日,多云/多云,6℃/-4℃,西风1-2级/西风1-2级,jinzhong
2020年11月25日,小雨/多云,5℃/-5℃,西南风3-4级/西南风3-4级,jinzhong
2020年11月26日,晴/晴,3℃/-4℃,西南风3-4级/西南风3-4级,jinzhong
2020年11月27日,晴/多云,3℃/-7℃,北风1-2级/北风1-2级,jinzhong
2020年11月28日,晴/晴,1℃/-6℃,西南风1-2级/西南风1-2级,jinzhong
2020年11月29日,晴/晴,2℃/-8℃,西北风1-2级/西北风1-2级,jinzhong
2020年11月30日,多云/阴,0℃/-6℃,西风1-2级/西风1-2级,jinzhong
2020年12月01日,雨夹雪/小雪,2℃/-2℃,西南风1-2级/西南风1-2级,jinzhong
2020年12月02日,多云/晴,4℃/-4℃,西北风1-2级/西北风1-2级,jinzhong
2020年12月03日,多云/晴,-1℃/-9℃,北风1-2级/北风1-2级,jinzhong
2020年12月03日,多云/晴,-1℃/-9℃,北风1-2级/北风1-2级,jinzhong
2020年12月04日,晴/晴,1℃/-10℃,西风1-2级/西风1-2级,jinzhong
2020年12月05日,多云/晴,2℃/-11℃,西风1-2级/西风1-2级,jinzhong
2020年12月06日,多云/多云,4℃/-7℃,西风1-2级/西风1-2级,jinzhong
2020年12月07日,晴/晴,2℃/-7℃,西北风1-2级/西北风1-2级,jinzhong
2020年12月08日,多云/多云,0℃/-4℃,西南风1-2级/西南风1-2级,jinzhong
2020年12月09日,晴/晴,6℃/-6℃,西风1-2级/西风1-2级,jinzhong
2020年12月10日,多云/晴,5℃/-5℃,西南风1-2级/西南风1-2级,jinzhong
2020年12月11日,晴/多云,4℃/-4℃,西南风1-2级/西南风1-2级,jinzhong
2020年12月12日,多云/晴,5℃/-10℃,西北风3-4级/西北风3-4级,jinzhong
2020年12月13日,阴/多云,-2℃/-14℃,西北风1-2级/西北风1-2级,jinzhong
2020年12月14日,晴/晴,-3℃/-15℃,西南风1-2级/西南风1-2级,jinzhong
2020年12月15日,晴/晴,0℃/-15℃,西南风1-2级/西南风1-2级,jinzhong
2020年12月16日,晴/多云,0℃/-14℃,西南风1-2级/西南风1-2级,jinzhong
2020年12月17日,多云/多云,1℃/-11℃,西南风1-2级/西南风1-2级,jinzhong
2020年12月18日,晴/多云,1℃/-10℃,西风1-2级/西风1-2级,jinzhong
2020年12月19日,晴/晴,0℃/-13℃,西南风3-4级/西南风3-4级,jinzhong
2020年12月20日,晴/晴,1℃/-11℃,西南风1-2级/西南风1-2级,jinzhong
2020年12月21日,晴/晴,2℃/-12℃,西南风1-2级/西南风1-2级,jinzhong
2020年12月22日,晴/阴,6℃/-5℃,北风1-2级/北风1-2级,jinzhong
2020年12月23日,晴/晴,5℃/-8℃,西北风3-4级/西北风3-4级,jinzhong
2020年12月24日,晴/晴,2℃/-10℃,西风1-2级/西风1-2级,jinzhong
2020年12月25日,晴/晴,5℃/-11℃,东北风1-2级/东北风1-2级,jinzhong
2020年12月26日,晴/晴,8℃/-8℃,西南风1-2级/西南风1-2级,jinzhong
2020年12月27日,晴/晴,6℃/-9℃,西南风1-2级/西南风1-2级,jinzhong
2020年12月28日,多云/多云,6℃/-14℃,东北风1-2级/东北风1-2级,jinzhong
2020年12月29日,晴/晴,-4℃/-18℃,西风3-4级/西风3-4级,jinzhong
2020年12月30日,晴/晴,-7℃/-17℃,西北风3-4级/西北风3-4级,jinzhong
2020年12月31日,晴/晴,-3℃/-15℃,西南风1-2级/西南风1-2级,jinzhong
2021年01月01日,晴/晴,3℃/-13℃,西风3-4级/西风3-4级,jinzhong
2021年01月02日,晴/多云,5℃/-8℃,东南风3-4级/东南风3-4级,jinzhong
2021年01月03日,晴/晴,3℃/-10℃,东北风1-2级/东北风1-2级,jinzhong
2021年01月04日,多云/晴,3℃/-14℃,西风1-2级/西风1-2级,jinzhong
2021年01月05日,晴/晴,-2℃/-18℃,西北风3-4级/西北风3-4级,jinzhong
2021年01月06日,晴/晴,-9℃/-22℃,西北风3-4级/西北风3-4级,jinzhong
2021年01月07日,晴/晴,-9℃/-18℃,西风3-4级/西风3-4级,jinzhong
2021年01月08日,晴/晴,-5℃/-16℃,西风3-4级/西风3-4级,jinzhong
2021年01月09日,晴/阴,-2℃/-13℃,西南风3-4级/西南风3-4级,jinzhong
2021年01月10日,阴/晴,0℃/-10℃,西南风1-2级/西南风1-2级,jinzhong
2021年01月11日,晴/晴,0℃/-10℃,西风3-4级/西风3-4级,jinzhong
2021年01月12日,晴/晴,6℃/-8℃,西南风3-4级/西南风3-4级,jinzhong
2021年01月13日,晴/晴,9℃/-7℃,西南风1-2级/西南风1-2级,jinzhong
2021年01月14日,阴/阴,10℃/-7℃,西北风3-4级/西北风3-4级,jinzhong
2021年01月15日,阴/晴,4℃/-11℃,西风3-4级/西风3-4级,jinzhong
2021年01月16日,晴/晴,0℃/-12℃,西北风3-4级/西北风3-4级,jinzhong
2021年01月17日,晴/晴,1℃/-8℃,西南风1-2级/西南风1-2级,jinzhong
2021年01月18日,晴/晴,6℃/-6℃,西南风1-2级/西南风1-2级,jinzhong
2021年01月19日,晴/晴,7℃/-5℃,东风3-4级/东风3-4级,jinzhong
2021年01月20日,阴/多云,6℃/-9℃,西风1-2级/西风1-2级,jinzhong
2021年01月21日,晴/多云,7℃/-6℃,西风1-2级/西风1-2级,jinzhong
2021年01月22日,阴/晴,7℃/-6℃,东风3-4级/东风3-4级,jinzhong
2021年01月23日,晴/多云,7℃/-5℃,西北风1-2级/西北风1-2级,jinzhong
2021年01月24日,阴/雨夹雪,7℃/-2℃,东北风1-2级/东北风1-2级,jinzhong
2021年01月25日,阴/晴,6℃/-7℃,西风1-2级/西风1-2级,jinzhong
2021年01月26日,多云/多云,6℃/-8℃,西风1-2级/西风1-2级,jinzhong
2021年01月27日,晴/晴,9℃/-4℃,西风3-4级/西风3-4级,jinzhong
2021年01月28日,晴/晴,0℃/-9℃,西风1-2级/西风1-2级,jinzhong
2021年01月29日,晴/晴,9℃/-7℃,西北风1-2级/西北风1-2级,jinzhong
2021年01月30日,多云/晴,7℃/-4℃,西南风3-4级/西南风3-4级,jinzhong
2021年01月31日,晴/晴,7℃/-6℃,西北风3-4级/西北风3-4级,jinzhong
2021年02月01日,晴/晴,5℃/-11℃,西南风3-4级/西南风3-4级,jinzhong
2021年02月02日,晴/晴,2℃/-6℃,西南风1-2级/西南风1-2级,jinzhong
2021年02月03日,晴/多云,6℃/-9℃,西北风1-2级/西北风1-2级,jinzhong
2021年02月04日,多云/多云,8℃/-9℃,西北风3-4级/西北风3-4级,jinzhong
2021年02月05日,晴/晴,9℃/-3℃,西风3-4级/西风3-4级,jinzhong
2021年02月06日,晴/晴,13℃/-3℃,西风3-4级/西风3-4级,jinzhong
2021年02月07日,多云/晴,7℃/-5℃,东北风3-4级/东北风3-4级,jinzhong
2021年02月08日,多云/晴,8℃/-4℃,东北风1-2级/东北风1-2级,jinzhong
2021年02月09日,晴/晴,8℃/-4℃,西南风1-2级/西南风1-2级,jinzhong
2021年02月10日,晴/晴,12℃/-5℃,南风1-2级/南风1-2级,jinzhong
2021年02月11日,多云/晴,14℃/-5℃,西风1-2级/西风1-2级,jinzhong
2021年02月12日,多云/阴,14℃/-2℃,南风1-2级/南风1-2级,jinzhong
2021年02月13日,多云/晴,12℃/-3℃,西南风1-2级/西南风1-2级,jinzhong
2021年02月14日,阴/晴,13℃/-7℃,西南风1-2级/西南风1-2级,jinzhong
2021年02月15日,晴/晴,6℃/-5℃,西南风1-2级/西南风1-2级,jinzhong
2021年02月16日,晴/晴,6℃/-5℃,西北风3-4级/西北风3-4级,jinzhong
2021年02月17日,晴/晴,10℃/-4℃,西北风3-4级/西北风3-4级,jinzhong
2021年02月18日,晴/晴,12℃/-3℃,西风1-2级/西风1-2级,jinzhong
2021年02月19日,晴/晴,18℃/-3℃,西北风1-2级/西北风1-2级,jinzhong
2021年02月20日,多云/晴,19℃/-2℃,西南风1-2级/西南风1-2级,jinzhong
2021年02月21日,晴/晴,19℃/0℃,西北风1-2级/西北风1-2级,jinzhong
2021年02月22日,阴/阴,13℃/-3℃,东北风3-4级/东北风3-4级,jinzhong
2021年02月23日,多云/多云,12℃/-4℃,东北风3-4级/东北风3-4级,jinzhong
2021年02月24日,小雨/雨夹雪,4℃/-1℃,东风3-4级/东风3-4级,jinzhong
2021年02月25日,阴/阴,9℃/-2℃,东北风3-4级/东北风3-4级,jinzhong
2021年02月26日,晴/晴,11℃/-1℃,东风3-4级/东风3-4级,jinzhong
2021年02月27日,晴/小雨,12℃/2℃,南风3-4级/南风3-4级,jinzhong
2021年02月28日,小雨/雨夹雪,9℃/0℃,东北风1-2级/东北风1-2级,jinzhong
2021年03月01日,多云/晴,11℃/-3℃,东风1-2级/东风1-2级,jinzhong
2021年03月02日,晴/晴,13℃/-2℃,西南风1-2级/西南风1-2级,jinzhong
2021年03月03日,晴/晴,12℃/-1℃,西南风1-2级/西南风1-2级,jinzhong
2021年03月04日,阴/多云,16℃/0℃,西南风1-2级/西南风1-2级,jinzhong
2021年03月05日,小雨/雨夹雪,17℃/-2℃,东风4-5级/东风4-5级,jinzhong
2021年03月06日,多云/多云,6℃/-2℃,东北风3-4级/东北风3-4级,jinzhong
2021年03月07日,晴/阴,11℃/0℃,东风3-4级/东风3-4级,jinzhong
2021年03月08日,阴/晴,12℃/0℃,西南风1-2级/西南风1-2级,jinzhong
2021年03月09日,晴/阴,16℃/1℃,东风1-2级/东风1-2级,jinzhong
2021年03月10日,阴/阴,15℃/0℃,东南风1-2级/东南风1-2级,jinzhong
2021年03月11日,晴/晴,16℃/0℃,东风3-4级/东风3-4级,jinzhong
2021年03月12日,多云/多云,17℃/0℃,东北风3-4级/东北风3-4级,jinzhong
2021年03月13日,晴/多云,17℃/2℃,东南风3-4级/东南风3-4级,jinzhong
2021年03月14日,阴/多云,15℃/2℃,西南风1-2级/西南风1-2级,jinzhong
2021年03月15日,晴/多云,16℃/0℃,北风3-4级/北风3-4级,jinzhong
2021年03月16日,阴/多云,15℃/0℃,东风3-4级/东风3-4级,jinzhong
2021年03月17日,多云/小雨,16℃/3℃,东风3-4级/东风3-4级,jinzhong
2021年03月18日,阴/阴,12℃/0℃,东北风3-4级/东北风3-4级,jinzhong
2021年03月19日,小雨/阴,6℃/1℃,北风1-2级/北风1-2级,jinzhong
2021年03月20日,多云/晴,10℃/-5℃,西北风3-4级/西北风3-4级,jinzhong
2021年03月21日,晴/晴,9℃/-7℃,西风1-2级/西风1-2级,jinzhong
2021年03月22日,晴/晴,15℃/-3℃,西风1-2级/西风1-2级,jinzhong
2021年03月23日,晴/晴,20℃/1℃,西南风1-2级/西南风1-2级,jinzhong
2021年03月24日,晴/阴,21℃/2℃,东风3-4级/东风3-4级,jinzhong
2021年03月25日,小雨/小雨,20℃/7℃,南风1-2级/南风1-2级,jinzhong
2021年03月26日,小雨/阴,11℃/5℃,西南风3-4级/西南风3-4级,jinzhong
2021年03月27日,晴/多云,20℃/6℃,西南风1-2级/西南风1-2级,jinzhong
2021年03月28日,阴/小雨,18℃/4℃,西风3-4级/西风3-4级,jinzhong
2021年03月29日,多云/晴,18℃/2℃,东风3-4级/东风3-4级,jinzhong
2021年03月30日,多云/多云,23℃/11℃,西南风3-4级/西南风3-4级,jinzhong
2021年03月31日,晴/多云,22℃/10℃,东风3-4级/东风3-4级,jinzhong
2021年04月01日,小雨/小雨,13℃/5℃,东风3-4级/东风3-4级,jinzhong
2021年04月02日,小雨/小雨,13℃/5℃,东北风3-4级/东北风3-4级,jinzhong
2021年04月03日,多云/晴,13℃/2℃,东风1-2级/东风1-2级,jinzhong
2021年04月04日,多云/多云,15℃/4℃,南风1-2级/南风1-2级,jinzhong
2021年04月05日,小雨/多云,12℃/1℃,南风1-2级/南风1-2级,jinzhong
2021年04月06日,多云/多云,18℃/4℃,南风3-4级/南风3-4级,jinzhong
2021年04月07日,多云/多云,20℃/7℃,东风3-4级/东风3-4级,jinzhong
2021年04月08日,小雨/小雨,17℃/8℃,西南风1-2级/西南风1-2级,jinzhong
2021年04月09日,小雨/晴,18℃/3℃,西南风1-2级/西南风1-2级,jinzhong
2021年04月10日,多云/多云,21℃/9℃,南风1-2级/南风1-2级,jinzhong
2021年04月11日,多云/晴,16℃/7℃,南风1-2级/南风1-2级,jinzhong
2021年04月12日,小雨/阴,19℃/2℃,西北风3-4级/西北风3-4级,jinzhong
2021年04月13日,多云/晴,13℃/0℃,西风3-4级/西风3-4级,jinzhong
2021年04月14日,晴/多云,19℃/2℃,西南风3-4级/西南风3-4级,jinzhong
2021年04月15日,扬沙/扬沙,19℃/0℃,西北风3-4级/西北风3-4级,jinzhong
2021年04月16日,晴/晴,18℃/-3℃,西北风4-5级/西北风4-5级,jinzhong
2021年04月17日,晴/晴,19℃/4℃,西北风1-2级/西北风1-2级,jinzhong
2021年04月18日,晴/晴,22℃/6℃,西南风3-4级/西南风3-4级,jinzhong
2021年04月19日,多云/多云,26℃/9℃,西南风1-2级/西南风1-2级,jinzhong
2021年04月20日,多云/小雨,25℃/9℃,东风3-4级/东风3-4级,jinzhong
2021年04月21日,小雨/小雨,15℃/7℃,东北风1-2级/东北风1-2级,jinzhong
2021年04月22日,晴/阴,24℃/10℃,东风3-4级/东风3-4级,jinzhong
2021年04月23日,阴/阴,21℃/10℃,东风3-4级/东风3-4级,jinzhong
2021年04月24日,阴/小雨,15℃/5℃,东风3-4级/东风3-4级,jinzhong
2021年04月25日,多云/小雨,16℃/9℃,东南风1-2级/东南风1-2级,jinzhong
2021年04月26日,晴/晴,20℃/3℃,西北风3-4级/西北风3-4级,jinzhong
2021年04月27日,晴/多云,21℃/3℃,西风3-4级/西风3-4级,jinzhong
2021年04月28日,晴/多云,18℃/5℃,西风3-4级/西风3-4级,jinzhong
2021年04月29日,晴/晴,20℃/4℃,西北风3-4级/西北风3-4级,jinzhong
2021年04月30日,晴/晴,21℃/5℃,西北风3-4级/西北风3-4级,jinzhong
2021年05月01日,晴/晴,27℃/6℃,东北风3-4级/东北风3-4级,jinzhong
2021年05月02日,多云/小雨,24℃/8℃,南风3-4级/南风3-4级,jinzhong
2021年05月03日,扬沙/扬沙,25℃/7℃,北风3-4级/北风3-4级,jinzhong
2021年05月04日,晴/晴,20℃/3℃,西北风3-4级/西北风3-4级,jinzhong
2021年05月05日,晴/晴,26℃/8℃,西南风3-4级/西南风3-4级,jinzhong
2021年05月06日,晴/晴,24℃/5℃,西北风3-4级/西北风3-4级,jinzhong
2021年05月07日,扬沙/晴,24℃/9℃,西风3-4级/西风3-4级,jinzhong
2021年05月08日,多云/多云,28℃/9℃,东南风3-4级/东南风3-4级,jinzhong
2021年05月09日,多云/多云,32℃/13℃,南风3-4级/南风3-4级,jinzhong
2021年05月10日,多云/多云,25℃/12℃,东风3-4级/东风3-4级,jinzhong
2021年05月11日,多云/晴,26℃/11℃,西南风3-4级/西南风3-4级,jinzhong
2021年05月12日,晴/晴,31℃/17℃,东南风3-4级/东南风3-4级,jinzhong
2021年05月13日,晴/晴,28℃/15℃,东南风3-4级/东南风3-4级,jinzhong
2021年05月14日,晴/阴,28℃/16℃,东南风3-4级/东南风3-4级,jinzhong
2021年05月15日,中雨/中雨,18℃/9℃,东北风3-4级/东北风3-4级,jinzhong
2021年05月16日,阴/晴,18℃/8℃,东北风3-4级/东北风3-4级,jinzhong
2021年05月17日,多云/晴,24℃/4℃,西南风1-2级/西南风1-2级,jinzhong
2021年05月18日,晴/阴,28℃/11℃,西南风1-2级/西南风1-2级,jinzhong
2021年05月19日,小雨/小雨,24℃/12℃,南风3-4级/南风3-4级,jinzhong
2021年05月20日,小雨/晴,26℃/11℃,西南风1-2级/西南风1-2级,jinzhong
2021年05月21日,晴/多云,29℃/13℃,西南风3-4级/西南风3-4级,jinzhong
2021年05月22日,小雨/小雨,30℃/10℃,西南风1-2级/西南风1-2级,jinzhong
2021年05月23日,晴/晴,21℃/5℃,西风3-4级/西风3-4级,jinzhong
2021年05月24日,晴/晴,26℃/6℃,西风3-4级/西风3-4级,jinzhong
2021年05月25日,多云/晴,28℃/12℃,西北风3-4级/西北风3-4级,jinzhong
2021年05月26日,晴/晴,26℃/9℃,北风3-4级/北风3-4级,jinzhong
2021年05月27日,晴/晴,32℃/8℃,西南风3-4级/西南风3-4级,jinzhong
2021年05月28日,晴/晴,28℃/10℃,西北风1-2级/西北风1-2级,jinzhong
2021年05月29日,多云/晴,32℃/10℃,东风3-4级/东风3-4级,jinzhong
2021年05月30日,晴/晴,33℃/15℃,东风3-4级/东风3-4级,jinzhong
2021年05月31日,小雨/多云,28℃/10℃,南风1-2级/南风1-2级,jinzhong
2021年06月01日,晴/阴,32℃/16℃,东南风3-4级/东南风3-4级,jinzhong
2021年06月02日,多云/阴,31℃/9℃,西北风1-2级/西北风1-2级,jinzhong
2021年06月03日,晴/晴,25℃/7℃,西北风3-4级/西北风3-4级,jinzhong
2021年06月04日,多云/晴,30℃/12℃,西北风1-2级/西北风1-2级,jinzhong
2021年06月04日,多云/晴,30℃/12℃,西北风1-2级/西北风1-2级,jinzhong
2021年06月04日,多云/晴,30℃/12℃,西北风1-2级/西北风1-2级,jinzhong
2021年06月05日,晴/晴,30℃/9℃,东北风3-4级/东北风3-4级,jinzhong
2021年06月06日,阴/多云,36℃/17℃,西南风3-4级/西南风3-4级,jinzhong
2021年06月07日,多云/晴,29℃/18℃,西南风3-4级/西南风3-4级,jinzhong
2021年06月08日,小雨/小雨,31℃/17℃,东南风3-4级/东南风3-4级,jinzhong
2021年06月09日,中雨/小雨,26℃/15℃,东南风1-2级/东南风1-2级,jinzhong
2021年06月10日,晴/晴,28℃/15℃,东风1-2级/东风1-2级,jinzhong
2021年06月11日,多云/小雨,29℃/15℃,南风3-4级/南风3-4级,jinzhong
2021年06月12日,晴/多云,30℃/19℃,南风1-2级/南风1-2级,jinzhong
2021年06月13日,小雨/多云,29℃/20℃,东南风3-4级/东南风3-4级,jinzhong
2021年06月14日,小雨/晴,26℃/16℃,东风1-2级/东风1-2级,jinzhong
2021年06月15日,多云/小雨,32℃/20℃,东风3-4级/东风3-4级,jinzhong
2021年06月16日,中雨/小雨,24℃/17℃,西南风1-2级/西南风1-2级,jinzhong
2021年06月17日,多云/多云,24℃/12℃,西南风1-2级/西南风1-2级,jinzhong
2021年06月18日,多云/多云,28℃/12℃,东风1-2级/东风1-2级,jinzhong
2021年06月19日,晴/多云,30℃/15℃,西风3-4级/西风3-4级,jinzhong
2021年06月20日,多云/多云,31℃/14℃,北风1-2级/北风1-2级,jinzhong
2021年06月21日,多云/多云,32℃/17℃,东风3-4级/东风3-4级,jinzhong
2021年06月22日,小雨/阴,33℃/19℃,东风3-4级/东风3-4级,jinzhong
2021年06月23日,晴/晴,35℃/18℃,东风3-4级/东风3-4级,jinzhong
2021年06月24日,阴/小雨,30℃/18℃,东风1-2级/东风1-2级,jinzhong
2021年06月25日,小雨/多云,28℃/17℃,西南风1-2级/西南风1-2级,jinzhong
2021年06月26日,多云/晴,35℃/20℃,西南风3-4级/西南风3-4级,jinzhong
2021年06月27日,晴/阴,36℃/20℃,东风3-4级/东风3-4级,jinzhong
2021年06月28日,多云/小雨,36℃/22℃,西风1-2级/西风1-2级,jinzhong
2021年06月29日,小雨/晴,33℃/18℃,南风1-2级/南风1-2级,jinzhong
2021年06月30日,多云/多云,36℃/19℃,东风3-4级/东风3-4级,jinzhong
2021年07月01日,小雨/多云,26℃/16℃,南风3-4级/南风3-4级,jinzhong
2021年07月02日,小雨/小雨,27℃/17℃,南风1-2级/南风1-2级,jinzhong
2021年07月03日,晴/多云,30℃/16℃,西南风3-4级/西南风3-4级,jinzhong
2021年07月04日,晴/多云,34℃/18℃,东南风3-4级/东南风3-4级,jinzhong
2021年07月05日,多云/多云,32℃/17℃,南风3-4级/南风3-4级,jinzhong
2021年07月06日,多云/多云,36℃/20℃,东风1-2级/东风1-2级,jinzhong
2021年07月07日,小雨/晴,31℃/19℃,西北风1-2级/西北风1-2级,jinzhong
2021年07月08日,晴/晴,33℃/19℃,西南风1-2级/西南风1-2级,jinzhong
2021年07月09日,多云/晴,35℃/20℃,西北风1-2级/西北风1-2级,jinzhong
2021年07月10日,多云/阴,36℃/22℃,南风3-4级/南风3-4级,jinzhong
2021年07月11日,大雨/大雨,28℃/20℃,东风3-4级/东风3-4级,jinzhong
2021年07月12日,晴/晴,30℃/21℃,西北风1-2级/西北风1-2级,jinzhong
2021年07月13日,小雨/多云,32℃/19℃,东南风1-2级/东南风1-2级,jinzhong
2021年07月14日,晴/多云,34℃/21℃,东南风3-4级/东南风3-4级,jinzhong
2021年07月15日,多云/晴,33℃/21℃,东风3-4级/东风3-4级,jinzhong
2021年07月16日,小雨/多云,30℃/20℃,东风3-4级/东风3-4级,jinzhong
2021年07月17日,雷阵雨/雷阵雨,29℃/20℃,东风3-4级/东风3-4级,jinzhong
2021年07月18日,中雨/小雨,25℃/18℃,东南风3-4级/东南风3-4级,jinzhong
2021年07月19日,小雨/小雨,26℃/20℃,东南风3-4级/东南风3-4级,jinzhong
2021年07月20日,小雨/小雨,26℃/19℃,东南风3-4级/东南风3-4级,jinzhong
2021年07月21日,小雨/中雨,22℃/19℃,东风3-4级/东风3-4级,jinzhong
2021年07月22日,小雨/阴,24℃/18℃,东风3-4级/东风3-4级,jinzhong
2021年07月23日,多云/晴,26℃/18℃,西南风1-2级/西南风1-2级,jinzhong
2021年07月24日,小雨/晴,30℃/20℃,东南风3-4级/东南风3-4级,jinzhong
2021年07月25日,多云/多云,31℃/20℃,南风1-2级/南风1-2级,jinzhong
2021年07月26日,小雨/阴,29℃/21℃,西风1-2级/西风1-2级,jinzhong
2021年07月27日,多云/阴,30℃/21℃,东风3-4级/东风3-4级,jinzhong
2021年07月28日,小雨/多云,26℃/19℃,东北风1-2级/东北风1-2级,jinzhong
2021年07月29日,小雨/晴,27℃/17℃,东北风3-4级/东北风3-4级,jinzhong
2021年07月30日,晴/晴,33℃/19℃,西风1-2级/西风1-2级,jinzhong
2021年07月31日,晴/多云,36℃/19℃,西风1-2级/西风1-2级,jinzhong
2021年08月01日,晴/晴,31℃/16℃,北风3-4级/北风3-4级,jinzhong
2021年08月02日,晴/多云,32℃/19℃,东风1-2级/东风1-2级,jinzhong
