日期,天气状况(白天/夜间),最高气温/最低气温,风力风向(白天/夜间),城市
2020年10月05日,晴/晴,20℃/9℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年10月06日,多云/多云,21℃/13℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年10月07日,多云/多云,23℃/10℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年10月08日,阴/阴,20℃/11℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年10月09日,多云/多云,23℃/12℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年10月10日,多云/多云,21℃/13℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年10月11日,多云/多云,22℃/11℃,东北风1-2级/东北风1-2级,shijiazhuang
2020年10月12日,多云/阴,20℃/10℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年10月13日,晴/多云,23℃/11℃,西风1-2级/西风1-2级,shijiazhuang
2020年10月14日,阴/多云,15℃/7℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年10月15日,多云/多云,22℃/11℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年10月16日,晴/晴,20℃/9℃,北风1-2级/北风1-2级,shijiazhuang
2020年10月17日,晴/晴,23℃/10℃,西风1-2级/西风1-2级,shijiazhuang
2020年10月18日,多云/多云,22℃/9℃,西风1-2级/西风1-2级,shijiazhuang
2020年10月19日,晴/晴,22℃/10℃,南风1-2级/南风1-2级,shijiazhuang
2020年10月20日,多云/多云,23℃/11℃,南风1-2级/南风1-2级,shijiazhuang
2020年10月21日,晴/晴,19℃/6℃,西北风1-2级/西北风1-2级,shijiazhuang
2020年10月22日,晴/晴,17℃/4℃,东北风1-2级/东北风1-2级,shijiazhuang
2020年10月23日,晴/晴,16℃/4℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年10月24日,阴/多云,19℃/7℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年10月25日,多云/晴,21℃/9℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年10月26日,晴/晴,22℃/10℃,东风1-2级/东风1-2级,shijiazhuang
2020年10月27日,多云/多云,16℃/8℃,北风1-2级/北风1-2级,shijiazhuang
2020年10月28日,多云/阴,18℃/8℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年10月29日,阴/晴,18℃/5℃,西南风1-2级/西南风1-2级,shijiazhuang
2020年10月30日,晴/多云,19℃/8℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年10月31日,多云/晴,22℃/8℃,西北风3-4级/西北风3-4级,shijiazhuang
2020年11月01日,晴/晴,19℃/5℃,南风1-2级/南风1-2级,shijiazhuang
2020年11月02日,晴/晴,17℃/2℃,北风1-2级/北风1-2级,shijiazhuang
2020年11月03日,晴/晴,15℃/3℃,西北风1-2级/西北风1-2级,shijiazhuang
2020年11月04日,晴/多云,17℃/7℃,南风1-2级/南风1-2级,shijiazhuang
2020年11月05日,多云/多云,18℃/8℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年11月06日,晴/晴,21℃/10℃,西风1-2级/西风1-2级,shijiazhuang
2020年11月07日,晴/晴,21℃/8℃,西北风3-4级/西北风3-4级,shijiazhuang
2020年11月08日,晴/晴,15℃/4℃,南风1-2级/南风1-2级,shijiazhuang
2020年11月09日,晴/晴,18℃/3℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年11月10日,晴/晴,18℃/5℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年11月11日,晴/晴,19℃/7℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年11月12日,晴/晴,21℃/5℃,东北风1-2级/东北风1-2级,shijiazhuang
2020年11月13日,晴/晴,17℃/6℃,北风1-2级/北风1-2级,shijiazhuang
2020年11月14日,多云/晴,16℃/5℃,北风1-2级/北风1-2级,shijiazhuang
2020年11月15日,阴/阴,18℃/6℃,东风1-2级/东风1-2级,shijiazhuang
2020年11月16日,小雨/阴,15℃/8℃,西北风1-2级/西北风1-2级,shijiazhuang
2020年11月17日,小雨/中雨,12℃/9℃,北风1-2级/北风1-2级,shijiazhuang
2020年11月18日,小雨/小雨,16℃/7℃,西北风1-2级/西北风1-2级,shijiazhuang
2020年11月19日,多云/晴,14℃/1℃,西风1-2级/西风1-2级,shijiazhuang
2020年11月20日,多云/小雨,9℃/2℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年11月21日,雨夹雪/阴,4℃/2℃,北风1-2级/北风1-2级,shijiazhuang
2020年11月22日,多云/多云,8℃/-1℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年11月23日,多云/多云,7℃/-2℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年11月24日,晴/晴,8℃/-2℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年11月25日,阴/多云,8℃/-1℃,东北风1-2级/东北风1-2级,shijiazhuang
2020年11月26日,多云/多云,7℃/-2℃,北风1-2级/北风1-2级,shijiazhuang
2020年11月27日,晴/晴,7℃/-2℃,北风1-2级/北风1-2级,shijiazhuang
2020年11月28日,多云/晴,5℃/-3℃,南风1-2级/南风1-2级,shijiazhuang
2020年11月29日,晴/晴,6℃/-3℃,南风1-2级/南风1-2级,shijiazhuang
2020年11月30日,多云/多云,4℃/-2℃,南风1-2级/南风1-2级,shijiazhuang
2020年12月01日,小雪/小雪,4℃/-1℃,东风1-2级/东风1-2级,shijiazhuang
2020年12月02日,多云/多云,4℃/-3℃,西风1-2级/西风1-2级,shijiazhuang
2020年12月03日,晴/晴,4℃/-4℃,西北风1-2级/西北风1-2级,shijiazhuang
2020年12月03日,晴/晴,4℃/-4℃,西北风1-2级/西北风1-2级,shijiazhuang
2020年12月04日,晴/晴,5℃/-3℃,西风1-2级/西风1-2级,shijiazhuang
2020年12月05日,晴/多云,6℃/-3℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年12月06日,晴/晴,9℃/-4℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年12月07日,晴/晴,3℃/-5℃,西南风1-2级/西南风1-2级,shijiazhuang
2020年12月08日,多云/多云,3℃/-3℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年12月09日,晴/晴,7℃/-2℃,东南风3-4级/东南风3-4级,shijiazhuang
2020年12月10日,晴/晴,10℃/-2℃,西风1-2级/西风1-2级,shijiazhuang
2020年12月11日,晴/多云,8℃/-2℃,西风1-2级/西风1-2级,shijiazhuang
2020年12月12日,多云/晴,11℃/-4℃,西风1-2级/西风1-2级,shijiazhuang
2020年12月13日,晴/晴,1℃/-6℃,北风1-2级/北风1-2级,shijiazhuang
2020年12月14日,晴/晴,1℃/-6℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年12月15日,晴/晴,1℃/-6℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年12月16日,晴/晴,3℃/-5℃,南风1-2级/南风1-2级,shijiazhuang
2020年12月17日,多云/多云,6℃/-4℃,西风1-2级/西风1-2级,shijiazhuang
2020年12月18日,晴/晴,2℃/-6℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年12月19日,晴/晴,5℃/-5℃,东南风1-2级/东南风1-2级,shijiazhuang
2020年12月20日,晴/晴,6℃/-3℃,南风1-2级/南风1-2级,shijiazhuang
2020年12月21日,晴/晴,8℃/-3℃,西风1-2级/西风1-2级,shijiazhuang
2020年12月22日,晴/多云,10℃/-2℃,西风1-2级/西风1-2级,shijiazhuang
2020年12月23日,晴/晴,10℃/-4℃,西风1-2级/西风1-2级,shijiazhuang
2020年12月24日,晴/晴,7℃/-3℃,西北风1-2级/西北风1-2级,shijiazhuang
2020年12月25日,晴/晴,9℃/-4℃,南风1-2级/南风1-2级,shijiazhuang
2020年12月26日,晴/晴,6℃/-4℃,东风1-2级/东风1-2级,shijiazhuang
2020年12月27日,晴/多云,6℃/-3℃,东风1-2级/东风1-2级,shijiazhuang
2020年12月28日,阴/小雪,1℃/-4℃,北风1-2级/北风1-2级,shijiazhuang
2020年12月29日,阴/晴,-2℃/-9℃,北风1-2级/北风1-2级,shijiazhuang
2020年12月30日,晴/晴,-1℃/-7℃,西北风1-2级/西北风1-2级,shijiazhuang
2020年12月31日,晴/晴,5℃/-6℃,西风1-2级/西风1-2级,shijiazhuang
2021年01月01日,晴/晴,5℃/-5℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年01月02日,晴/多云,3℃/-5℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年01月03日,多云/晴,1℃/-6℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年01月04日,晴/晴,2℃/-9℃,东风1-2级/东风1-2级,shijiazhuang
2021年01月05日,晴/晴,0℃/-9℃,南风1-2级/南风1-2级,shijiazhuang
2021年01月06日,晴/晴,-5℃/-16℃,北风3-4级/北风3-4级,shijiazhuang
2021年01月07日,晴/晴,-4℃/-14℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年01月08日,晴/晴,0℃/-9℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年01月09日,晴/晴,4℃/-6℃,南风1-2级/南风1-2级,shijiazhuang
2021年01月10日,多云/多云,2℃/-6℃,西风1-2级/西风1-2级,shijiazhuang
2021年01月11日,晴/晴,4℃/-4℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年01月12日,晴/晴,11℃/-1℃,西风1-2级/西风1-2级,shijiazhuang
2021年01月13日,晴/晴,12℃/-4℃,西风1-2级/西风1-2级,shijiazhuang
2021年01月14日,多云/多云,5℃/-3℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年01月15日,多云/多云,5℃/-6℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年01月16日,晴/晴,3℃/-5℃,西风1-2级/西风1-2级,shijiazhuang
2021年01月17日,晴/晴,7℃/-3℃,西风3-4级/西风3-4级,shijiazhuang
2021年01月18日,晴/多云,9℃/-5℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年01月19日,阴/晴,2℃/-5℃,北风1-2级/北风1-2级,shijiazhuang
2021年01月20日,多云/阴,4℃/-6℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年01月21日,多云/多云,7℃/-4℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年01月22日,多云/多云,5℃/-5℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年01月23日,多云/多云,5℃/-3℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年01月24日,多云/阴,5℃/-2℃,东风1-2级/东风1-2级,shijiazhuang
2021年01月25日,阴/晴,6℃/-3℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年01月26日,雾/阴,9℃/-2℃,西风1-2级/西风1-2级,shijiazhuang
2021年01月27日,多云/晴,8℃/-3℃,西风3-4级/西风3-4级,shijiazhuang
2021年01月28日,晴/晴,5℃/-4℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年01月29日,晴/晴,10℃/-4℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年01月30日,晴/晴,11℃/-4℃,西风3-4级/西风3-4级,shijiazhuang
2021年01月31日,晴/晴,10℃/-2℃,西风1-2级/西风1-2级,shijiazhuang
2021年02月01日,晴/晴,8℃/-7℃,东风1-2级/东风1-2级,shijiazhuang
2021年02月02日,晴/晴,6℃/-4℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年02月03日,晴/晴,11℃/-3℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年02月04日,晴/多云,10℃/-1℃,南风1-2级/南风1-2级,shijiazhuang
2021年02月05日,晴/晴,18℃/3℃,西风3-4级/西风3-4级,shijiazhuang
2021年02月06日,晴/晴,17℃/0℃,西风1-2级/西风1-2级,shijiazhuang
2021年02月07日,晴/晴,6℃/-2℃,东风1-2级/东风1-2级,shijiazhuang
2021年02月08日,晴/多云,8℃/-1℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年02月09日,晴/晴,11℃/-2℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年02月10日,晴/晴,16℃/1℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年02月11日,多云/晴,16℃/2℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年02月12日,多云/多云,14℃/3℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年02月13日,阴/阴,12℃/3℃,东风1-2级/东风1-2级,shijiazhuang
2021年02月14日,小雨/阴,9℃/0℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年02月15日,晴/晴,8℃/-1℃,南风3-4级/南风3-4级,shijiazhuang
2021年02月16日,晴/晴,8℃/-6℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年02月17日,晴/晴,6℃/-4℃,南风1-2级/南风1-2级,shijiazhuang
2021年02月18日,晴/晴,12℃/-1℃,东南风3-4级/东南风3-4级,shijiazhuang
2021年02月19日,晴/晴,22℃/6℃,西风3-4级/西风3-4级,shijiazhuang
2021年02月20日,多云/晴,25℃/12℃,西风3-4级/西风3-4级,shijiazhuang
2021年02月21日,多云/晴,27℃/6℃,西风1-2级/西风1-2级,shijiazhuang
2021年02月22日,晴/多云,12℃/3℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年02月23日,多云/多云,7℃/-1℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年02月24日,雨夹雪/中雪,6℃/-2℃,北风1-2级/北风1-2级,shijiazhuang
2021年02月25日,阴/多云,10℃/-1℃,东风1-2级/东风1-2级,shijiazhuang
2021年02月26日,多云/晴,11℃/0℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年02月27日,多云/小雨,13℃/1℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年02月28日,小雨/中雨,7℃/1℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年03月01日,阴/晴,3℃/-7℃,北风1-2级/北风1-2级,shijiazhuang
2021年03月02日,多云/晴,13℃/1℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年03月03日,晴/晴,17℃/3℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年03月04日,晴/多云,19℃/6℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年03月05日,雨夹雪/小雪,16℃/0℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年03月06日,多云/多云,5℃/-3℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年03月07日,多云/晴,8℃/-1℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年03月08日,多云/阴,12℃/2℃,南风1-2级/南风1-2级,shijiazhuang
2021年03月09日,晴/多云,16℃/5℃,南风1-2级/南风1-2级,shijiazhuang
2021年03月10日,多云/多云,17℃/7℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年03月11日,多云/多云,17℃/6℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年03月12日,阴/阴,16℃/7℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年03月13日,多云/多云,16℃/8℃,南风1-2级/南风1-2级,shijiazhuang
2021年03月14日,阴/多云,16℃/8℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年03月15日,晴/晴,18℃/3℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年03月16日,浮尘/晴,13℃/6℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年03月17日,扬沙/小雨,15℃/5℃,东风1-2级/东风1-2级,shijiazhuang
2021年03月18日,阴/多云,8℃/4℃,北风1-2级/北风1-2级,shijiazhuang
2021年03月19日,小雨/小雨,8℃/4℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年03月20日,多云/晴,15℃/1℃,西北风3-4级/西北风3-4级,shijiazhuang
2021年03月21日,晴/晴,14℃/6℃,西风3-4级/西风3-4级,shijiazhuang
2021年03月22日,晴/晴,21℃/8℃,西风3-4级/西风3-4级,shijiazhuang
2021年03月23日,晴/晴,24℃/11℃,西风3-4级/西风3-4级,shijiazhuang
2021年03月24日,多云/晴,19℃/6℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年03月25日,多云/多云,20℃/11℃,南风1-2级/南风1-2级,shijiazhuang
2021年03月26日,小雨/阴,16℃/11℃,西南风1-2级/西南风1-2级,shijiazhuang
2021年03月27日,雾/多云,22℃/11℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年03月28日,浮尘/多云,21℃/10℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年03月29日,阴/晴,18℃/8℃,南风1-2级/南风1-2级,shijiazhuang
2021年03月30日,晴/多云,21℃/10℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年03月31日,多云/多云,22℃/12℃,东风1-2级/东风1-2级,shijiazhuang
2021年04月01日,多云/阴,16℃/13℃,北风1-2级/北风1-2级,shijiazhuang
2021年04月02日,多云/小雨,16℃/11℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年04月03日,阴/晴,16℃/5℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年04月04日,晴/晴,18℃/8℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年04月05日,多云/多云,16℃/7℃,南风1-2级/南风1-2级,shijiazhuang
2021年04月06日,多云/多云,20℃/10℃,北风1-2级/北风1-2级,shijiazhuang
2021年04月07日,多云/晴,20℃/8℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年04月08日,多云/多云,20℃/12℃,南风1-2级/南风1-2级,shijiazhuang
2021年04月09日,阴/多云,21℃/11℃,东风1-2级/东风1-2级,shijiazhuang
2021年04月10日,多云/多云,23℃/13℃,东南风3-4级/东南风3-4级,shijiazhuang
2021年04月11日,阴/阴,20℃/11℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年04月12日,小雨/多云,23℃/8℃,北风1-2级/北风1-2级,shijiazhuang
2021年04月13日,晴/晴,15℃/8℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年04月14日,晴/晴,22℃/12℃,南风1-2级/南风1-2级,shijiazhuang
2021年04月15日,多云/晴,27℃/9℃,西北风3-4级/西北风3-4级,shijiazhuang
2021年04月16日,多云/晴,21℃/9℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年04月17日,晴/晴,22℃/9℃,南风1-2级/南风1-2级,shijiazhuang
2021年04月18日,晴/晴,25℃/14℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年04月19日,晴/多云,28℃/16℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年04月20日,阴/小雨,25℃/14℃,东南风3-4级/东南风3-4级,shijiazhuang
2021年04月21日,小雨/小雨,15℃/10℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年04月22日,多云/多云,21℃/11℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年04月23日,多云/多云,22℃/13℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年04月24日,阴/多云,19℃/14℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年04月25日,阴/小雨,19℃/13℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年04月26日,阴/多云,23℃/13℃,南风1-2级/南风1-2级,shijiazhuang
2021年04月27日,晴/晴,26℃/11℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年04月28日,多云/多云,22℃/12℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年04月29日,多云/阴,23℃/11℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年04月30日,阴/多云,20℃/10℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年05月01日,多云/晴,25℃/9℃,东风1-2级/东风1-2级,shijiazhuang
2021年05月02日,多云/小雨,22℃/13℃,东南风3-4级/东南风3-4级,shijiazhuang
2021年05月03日,多云/多云,25℃/15℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年05月04日,多云/晴,25℃/11℃,西北风3-4级/西北风3-4级,shijiazhuang
2021年05月05日,晴/多云,29℃/18℃,西南风1-2级/西南风1-2级,shijiazhuang
2021年05月06日,多云/晴,30℃/14℃,西北风3-4级/西北风3-4级,shijiazhuang
2021年05月07日,浮尘/晴,29℃/20℃,西风3-4级/西风3-4级,shijiazhuang
2021年05月08日,晴/晴,29℃/14℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年05月09日,多云/阴,27℃/17℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年05月10日,多云/多云,25℃/14℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年05月11日,晴/晴,25℃/15℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年05月12日,晴/多云,28℃/17℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年05月13日,多云/多云,30℃/19℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年05月14日,小雨/阴,25℃/20℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年05月15日,中雨/中雨,21℃/13℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年05月16日,小雨/晴,22℃/13℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年05月17日,晴/晴,29℃/15℃,南风1-2级/南风1-2级,shijiazhuang
2021年05月18日,晴/晴,31℃/18℃,南风1-2级/南风1-2级,shijiazhuang
2021年05月19日,阴/阵雨,30℃/19℃,南风3-4级/南风3-4级,shijiazhuang
2021年05月20日,阵雨/多云,26℃/17℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年05月21日,晴/晴,30℃/19℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年05月22日,多云/阴,33℃/20℃,东南风3-4级/东南风3-4级,shijiazhuang
2021年05月23日,晴/晴,28℃/14℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年05月24日,晴/晴,29℃/14℃,西风3-4级/西风3-4级,shijiazhuang
2021年05月25日,晴/晴,33℃/21℃,西南风3-4级/西南风3-4级,shijiazhuang
2021年05月26日,晴/晴,29℃/17℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年05月27日,晴/晴,36℃/18℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年05月28日,晴/晴,31℃/21℃,南风1-2级/南风1-2级,shijiazhuang
2021年05月29日,晴/晴,28℃/16℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年05月30日,晴/多云,28℃/18℃,东风1-2级/东风1-2级,shijiazhuang
2021年05月31日,雷阵雨/多云,28℃/18℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年06月01日,多云/多云,29℃/19℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年06月02日,多云/阴,31℃/18℃,北风3-4级/北风3-4级,shijiazhuang
2021年06月03日,多云/晴,28℃/18℃,北风1-2级/北风1-2级,shijiazhuang
2021年06月04日,晴/晴,35℃/18℃,西风1-2级/西风1-2级,shijiazhuang
2021年06月04日,晴/晴,35℃/18℃,西风1-2级/西风1-2级,shijiazhuang
2021年06月04日,晴/晴,35℃/18℃,西风1-2级/西风1-2级,shijiazhuang
2021年06月05日,晴/晴,35℃/21℃,南风1-2级/南风1-2级,shijiazhuang
2021年06月06日,晴/多云,34℃/23℃,东风1-2级/东风1-2级,shijiazhuang
2021年06月07日,多云/多云,28℃/20℃,北风1-2级/北风1-2级,shijiazhuang
2021年06月08日,雷阵雨/雷阵雨,31℃/22℃,北风1-2级/北风1-2级,shijiazhuang
2021年06月09日,雷阵雨/雷阵雨,28℃/21℃,北风1-2级/北风1-2级,shijiazhuang
2021年06月10日,阴/多云,30℃/18℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年06月11日,晴/多云,33℃/21℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年06月12日,阴/阴,34℃/25℃,东风1-2级/东风1-2级,shijiazhuang
2021年06月13日,雷阵雨/多云,34℃/24℃,南风1-2级/南风1-2级,shijiazhuang
2021年06月14日,雷阵雨/多云,30℃/24℃,北风1-2级/北风1-2级,shijiazhuang
2021年06月15日,阴/阴,31℃/22℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年06月16日,雷阵雨/阴,25℃/22℃,北风1-2级/北风1-2级,shijiazhuang
2021年06月17日,多云/晴,30℃/20℃,北风1-2级/北风1-2级,shijiazhuang
2021年06月18日,晴/晴,34℃/20℃,西风1-2级/西风1-2级,shijiazhuang
2021年06月19日,晴/晴,37℃/22℃,西风1-2级/西风1-2级,shijiazhuang
2021年06月20日,晴/晴,36℃/24℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年06月21日,多云/多云,36℃/22℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年06月22日,晴/多云,33℃/23℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年06月23日,多云/雷阵雨,33℃/23℃,东风1-2级/东风1-2级,shijiazhuang
2021年06月24日,多云/雷阵雨,30℃/21℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年06月25日,雷阵雨/多云,32℃/24℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年06月26日,晴/晴,39℃/25℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年06月27日,晴/多云,34℃/24℃,北风1-2级/北风1-2级,shijiazhuang
2021年06月28日,多云/雷阵雨,38℃/26℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年06月29日,阴/雷阵雨,32℃/24℃,南风1-2级/南风1-2级,shijiazhuang
2021年06月30日,阴/阴,35℃/25℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年07月01日,雷阵雨/雷阵雨,30℃/22℃,南风1-2级/南风1-2级,shijiazhuang
2021年07月02日,雷阵雨/中雨,30℃/22℃,西南风1-2级/西南风1-2级,shijiazhuang
2021年07月03日,晴/晴,30℃/22℃,东风1-2级/东风1-2级,shijiazhuang
2021年07月04日,晴/多云,36℃/25℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年07月05日,多云/多云,36℃/23℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年07月06日,多云/阴,34℃/25℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年07月07日,雷阵雨/多云,33℃/24℃,南风1-2级/南风1-2级,shijiazhuang
2021年07月08日,晴/晴,37℃/24℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年07月09日,晴/晴,39℃/26℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年07月10日,晴/多云,38℃/27℃,南风1-2级/南风1-2级,shijiazhuang
2021年07月11日,雷阵雨/暴雨,34℃/24℃,南风3-4级/南风3-4级,shijiazhuang
2021年07月12日,小雨/多云,33℃/25℃,南风3-4级/南风3-4级,shijiazhuang
2021年07月13日,多云/多云,35℃/26℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年07月14日,晴/多云,34℃/26℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年07月15日,多云/雷阵雨,33℃/26℃,东风1-2级/东风1-2级,shijiazhuang
2021年07月16日,雷阵雨/雷阵雨,31℃/25℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年07月17日,雷阵雨/大雨,30℃/25℃,北风1-2级/北风1-2级,shijiazhuang
2021年07月18日,阴/小雨,26℃/23℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年07月19日,雷阵雨/雷阵雨,29℃/24℃,东风1-2级/东风1-2级,shijiazhuang
2021年07月20日,多云/雷阵雨,28℃/24℃,北风1-2级/北风1-2级,shijiazhuang
2021年07月21日,大雨/大雨,26℃/23℃,东风3-4级/东风3-4级,shijiazhuang
2021年07月22日,中雨/小雨,26℃/23℃,东风1-2级/东风1-2级,shijiazhuang
2021年07月23日,多云/多云,30℃/23℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年07月24日,多云/多云,32℃/24℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年07月25日,多云/多云,33℃/24℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年07月26日,雷阵雨/雷阵雨,33℃/25℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年07月27日,阴/雷阵雨,30℃/24℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年07月28日,中雨/雷阵雨,26℃/23℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年07月29日,雷阵雨/多云,26℃/20℃,北风1-2级/北风1-2级,shijiazhuang
2021年07月30日,多云/多云,30℃/21℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年07月31日,雷阵雨/雷阵雨,33℃/22℃,东南风1-2级/东南风1-2级,shijiazhuang
