日期,天气状况(白天/夜间),最高气温/最低气温,风力风向(白天/夜间),城市
2020年12月03日,晴/晴,-7℃/-13℃,西南风3-4级/西南风3-4级,changchun
2020年12月03日,晴/晴,-7℃/-13℃,西南风3-4级/西南风3-4级,changchun
2020年12月04日,晴/晴,-6℃/-12℃,西南风1-2级/西南风1-2级,changchun
2020年12月05日,晴/晴,-4℃/-11℃,西南风1-2级/西南风1-2级,changchun
2020年12月06日,晴/晴,-5℃/-16℃,西南风3-4级/西南风3-4级,changchun
2020年12月07日,晴/晴,-8℃/-14℃,西南风1-2级/西南风1-2级,changchun
2020年12月08日,晴/晴,-7℃/-12℃,西南风1-2级/西南风1-2级,changchun
2020年12月09日,晴/晴,-3℃/-12℃,西南风1-2级/西南风1-2级,changchun
2020年12月10日,晴/晴,-4℃/-15℃,西南风1-2级/西南风1-2级,changchun
2020年12月11日,晴/晴,-7℃/-17℃,西南风3-4级/西南风3-4级,changchun
2020年12月12日,晴/晴,-9℃/-20℃,西风1-2级/西风1-2级,changchun
2020年12月13日,晴/晴,-12℃/-21℃,西北风1-2级/西北风1-2级,changchun
2020年12月14日,晴/晴,-13℃/-23℃,西风1-2级/西风1-2级,changchun
2020年12月15日,晴/晴,-15℃/-22℃,西风1-2级/西风1-2级,changchun
2020年12月16日,晴/晴,-14℃/-19℃,西风1-2级/西风1-2级,changchun
2020年12月17日,晴/晴,-10℃/-17℃,西南风3-4级/西南风3-4级,changchun
2020年12月18日,晴/晴,-10℃/-19℃,西风3-4级/西风3-4级,changchun
2020年12月19日,晴/晴,-12℃/-18℃,西南风1-2级/西南风1-2级,changchun
2020年12月20日,晴/晴,-9℃/-13℃,西南风3-4级/西南风3-4级,changchun
2020年12月21日,晴/晴,-4℃/-9℃,西南风1-2级/西南风1-2级,changchun
2020年12月22日,晴/晴,-1℃/-10℃,西南风1-2级/西南风1-2级,changchun
2020年12月23日,晴/多云,-1℃/-13℃,西南风1-2级/西南风1-2级,changchun
2020年12月24日,晴/晴,-7℃/-17℃,西南风1-2级/西南风1-2级,changchun
2020年12月25日,晴/晴,-10℃/-18℃,西风3-4级/西风3-4级,changchun
2020年12月26日,晴/多云,-7℃/-14℃,东风3-4级/东风3-4级,changchun
2020年12月27日,晴/晴,-9℃/-18℃,北风1-2级/北风1-2级,changchun
2020年12月28日,多云/多云,-12℃/-21℃,西风1-2级/西风1-2级,changchun
2020年12月29日,多云/多云,-16℃/-25℃,西北风1-2级/西北风1-2级,changchun
2020年12月30日,晴/晴,-16℃/-23℃,西风3-4级/西风3-4级,changchun
2020年12月31日,多云/多云,-16℃/-24℃,西风1-2级/西风1-2级,changchun
2021年02月01日,多云/多云,-15℃/-26℃,西风1-2级/西风1-2级,changchun
2021年02月02日,晴/晴,-16℃/-25℃,西风3-4级/西风3-4级,changchun
2021年02月03日,晴/多云,-12℃/-21℃,西风3-4级/西风3-4级,changchun
2021年02月04日,多云/多云,-8℃/-22℃,西南风1-2级/西南风1-2级,changchun
2021年02月05日,多云/多云,0℃/-14℃,西南风3-4级/西南风3-4级,changchun
2021年02月06日,多云/多云,-5℃/-18℃,东南风1-2级/东南风1-2级,changchun
2021年02月07日,晴/晴,-8℃/-21℃,西风1-2级/西风1-2级,changchun
2021年02月08日,晴/晴,-10℃/-18℃,西风1-2级/西风1-2级,changchun
2021年02月09日,晴/晴,-2℃/-13℃,西南风3-4级/西南风3-4级,changchun
2021年02月10日,晴/晴,-1℃/-6℃,西南风1-2级/西南风1-2级,changchun
2021年02月11日,多云/多云,7℃/-4℃,西南风3-4级/西南风3-4级,changchun
2021年02月12日,晴/多云,5℃/-7℃,西风1-2级/西风1-2级,changchun
2021年02月13日,雨夹雪/多云,4℃/-9℃,东北风1-2级/东北风1-2级,changchun
2021年02月14日,小雪/多云,-5℃/-17℃,东南风1-2级/东南风1-2级,changchun
2021年02月15日,多云/多云,-10℃/-19℃,西北风3-4级/西北风3-4级,changchun
2021年02月16日,多云/多云,-14℃/-18℃,西北风3-4级/西北风3-4级,changchun
2021年02月17日,小雪/晴,-11℃/-17℃,西北风3-4级/西北风3-4级,changchun
2021年02月18日,晴/多云,-3℃/-13℃,西南风1-2级/西南风1-2级,changchun
2021年02月19日,多云/多云,4℃/-9℃,西南风4-5级/西南风4-5级,changchun
2021年02月20日,小雪/多云,-3℃/-9℃,西风1-2级/西风1-2级,changchun
2021年02月21日,多云/多云,1℃/-12℃,东北风1-2级/东北风1-2级,changchun
2021年02月22日,晴/晴,-8℃/-17℃,西北风1-2级/西北风1-2级,changchun
2021年02月23日,晴/晴,-7℃/-16℃,西南风3-4级/西南风3-4级,changchun
2021年02月24日,多云/晴,1℃/-13℃,西风3-4级/西风3-4级,changchun
2021年02月25日,晴/多云,-1℃/-11℃,西风1-2级/西风1-2级,changchun
2021年02月26日,晴/晴,4℃/-5℃,东南风1-2级/东南风1-2级,changchun
2021年02月27日,晴/阴,10℃/0℃,西南风4-5级/西南风4-5级,changchun
2021年02月28日,中雪/多云,1℃/-10℃,西北风3-4级/西北风3-4级,changchun
2021年03月01日,多云/晴,-7℃/-15℃,东北风1-2级/东北风1-2级,changchun
2021年03月02日,多云/多云,0℃/-11℃,西南风1-2级/西南风1-2级,changchun
2021年03月03日,多云/晴,6℃/1℃,西南风4-5级/西南风4-5级,changchun
2021年03月04日,多云/雨夹雪,10℃/-7℃,西南风4-5级/西南风4-5级,changchun
2021年03月05日,多云/晴,-7℃/-16℃,北风1-2级/北风1-2级,changchun
2021年03月06日,晴/晴,-6℃/-13℃,西风1-2级/西风1-2级,changchun
2021年03月07日,晴/多云,2℃/-8℃,西南风1-2级/西南风1-2级,changchun
2021年03月08日,多云/晴,8℃/-1℃,西南风1-2级/西南风1-2级,changchun
2021年03月09日,晴/晴,7℃/-5℃,西风3-4级/西风3-4级,changchun
2021年03月10日,多云/多云,11℃/0℃,南风1-2级/南风1-2级,changchun
2021年03月11日,多云/多云,9℃/-3℃,东北风1-2级/东北风1-2级,changchun
2021年03月12日,晴/晴,10℃/-2℃,东北风1-2级/东北风1-2级,changchun
2021年03月13日,晴/晴,10℃/0℃,西南风1-2级/西南风1-2级,changchun
2021年03月14日,多云/多云,14℃/4℃,西南风3-4级/西南风3-4级,changchun
2021年03月15日,雨夹雪/晴,7℃/-6℃,西南风3-4级/西南风3-4级,changchun
2021年03月16日,晴/晴,3℃/-6℃,西北风1-2级/西北风1-2级,changchun
2021年03月17日,晴/多云,7℃/-4℃,西北风1-2级/西北风1-2级,changchun
2021年03月18日,晴/晴,8℃/-4℃,西风1-2级/西风1-2级,changchun
2021年03月19日,多云/阴,9℃/0℃,东南风1-2级/东南风1-2级,changchun
2021年03月20日,雨夹雪/小雪,4℃/-2℃,西风3-4级/西风3-4级,changchun
2021年03月21日,小雪/晴,4℃/-4℃,西北风3-4级/西北风3-4级,changchun
2021年03月22日,多云/多云,8℃/2℃,西风3-4级/西风3-4级,changchun
2021年03月23日,晴/晴,13℃/2℃,西南风3-4级/西南风3-4级,changchun
2021年03月24日,多云/多云,13℃/1℃,西风1-2级/西风1-2级,changchun
2021年03月25日,多云/多云,14℃/0℃,西风1-2级/西风1-2级,changchun
2021年03月26日,小雨/小雨,15℃/6℃,西南风4-5级/西南风4-5级,changchun
2021年03月27日,多云/多云,17℃/4℃,西南风3-4级/西南风3-4级,changchun
2021年03月28日,多云/多云,15℃/3℃,西南风3-4级/西南风3-4级,changchun
2021年03月29日,多云/多云,10℃/1℃,西风3-4级/西风3-4级,changchun
2021年03月30日,多云/晴,14℃/4℃,西风3-4级/西风3-4级,changchun
2021年03月31日,多云/多云,15℃/4℃,东风1-2级/东风1-2级,changchun
2021年04月01日,多云/多云,18℃/10℃,东风1-2级/东风1-2级,changchun
2021年04月02日,多云/多云,17℃/3℃,西南风3-4级/西南风3-4级,changchun
2021年04月03日,多云/晴,9℃/-4℃,西风3-4级/西风3-4级,changchun
2021年04月04日,晴/晴,13℃/3℃,西风1-2级/西风1-2级,changchun
2021年04月05日,晴/晴,19℃/3℃,西南风3-4级/西南风3-4级,changchun
2021年04月06日,晴/晴,14℃/-2℃,西北风1-2级/西北风1-2级,changchun
2021年04月07日,晴/多云,9℃/-2℃,西北风3-4级/西北风3-4级,changchun
2021年04月08日,晴/晴,9℃/-3℃,北风3-4级/北风3-4级,changchun
2021年04月09日,晴/晴,13℃/3℃,南风3-4级/南风3-4级,changchun
2021年04月10日,晴/晴,19℃/10℃,西南风1-2级/西南风1-2级,changchun
2021年04月11日,小雨/多云,18℃/12℃,西南风4-5级/西南风4-5级,changchun
2021年04月12日,雨夹雪/雨夹雪,16℃/-3℃,西南风3-4级/西南风3-4级,changchun
2021年04月13日,晴/多云,6℃/-1℃,西北风3-4级/西北风3-4级,changchun
2021年04月14日,晴/晴,11℃/2℃,西南风3-4级/西南风3-4级,changchun
2021年04月15日,多云/小雨,19℃/4℃,西南风4-5级/西南风4-5级,changchun
2021年04月16日,多云/小雨,11℃/2℃,西南风3-4级/西南风3-4级,changchun
2021年04月17日,小雨/晴,9℃/0℃,西北风1-2级/西北风1-2级,changchun
2021年04月18日,晴/晴,16℃/3℃,西南风1-2级/西南风1-2级,changchun
2021年04月19日,晴/晴,20℃/2℃,西北风3-4级/西北风3-4级,changchun
2021年04月20日,晴/晴,16℃/7℃,东北风1-2级/东北风1-2级,changchun
2021年04月21日,阴/阴,25℃/12℃,西南风3-4级/西南风3-4级,changchun
2021年04月22日,小雨/小雨,21℃/10℃,北风1-2级/北风1-2级,changchun
2021年04月23日,小雨/多云,13℃/6℃,东北风3-4级/东北风3-4级,changchun
2021年04月24日,多云/多云,13℃/1℃,西北风3-4级/西北风3-4级,changchun
2021年04月25日,多云/多云,17℃/5℃,北风1-2级/北风1-2级,changchun
2021年04月26日,多云/多云,23℃/10℃,西南风4-5级/西南风4-5级,changchun
2021年04月27日,多云/多云,18℃/6℃,西南风4-5级/西南风4-5级,changchun
2021年04月28日,多云/多云,15℃/5℃,西南风3-4级/西南风3-4级,changchun
2021年04月29日,雷阵雨/雷阵雨,17℃/4℃,西南风3-4级/西南风3-4级,changchun
2021年04月30日,雷阵雨/多云,12℃/2℃,西北风3-4级/西北风3-4级,changchun
2021年05月01日,多云/多云,14℃/2℃,北风3-4级/北风3-4级,changchun
2021年05月02日,多云/多云,19℃/8℃,西南风3-4级/西南风3-4级,changchun
2021年05月03日,多云/多云,21℃/10℃,西南风4-5级/西南风4-5级,changchun
2021年05月04日,多云/多云,17℃/7℃,西南风3-4级/西南风3-4级,changchun
2021年05月05日,多云/多云,17℃/9℃,西南风1-2级/西南风1-2级,changchun
2021年05月06日,多云/小雨,25℃/10℃,西南风1-2级/西南风1-2级,changchun
2021年05月07日,雷阵雨/雷阵雨,16℃/7℃,西南风3-4级/西南风3-4级,changchun
2021年05月08日,小雨/多云,11℃/5℃,西北风4-5级/西北风4-5级,changchun
2021年05月09日,多云/晴,17℃/5℃,西北风1-2级/西北风1-2级,changchun
2021年05月10日,多云/多云,20℃/6℃,西南风1-2级/西南风1-2级,changchun
2021年05月11日,多云/小雨,22℃/13℃,西南风1-2级/西南风1-2级,changchun
2021年05月12日,多云/多云,22℃/10℃,西风4-5级/西风4-5级,changchun
2021年05月13日,晴/多云,23℃/12℃,西南风3-4级/西南风3-4级,changchun
2021年05月14日,雷阵雨/雷阵雨,21℃/13℃,西南风3-4级/西南风3-4级,changchun
2021年05月15日,小雨/多云,17℃/7℃,西风1-2级/西风1-2级,changchun
2021年05月16日,多云/多云,22℃/9℃,西北风1-2级/西北风1-2级,changchun
2021年05月17日,晴/晴,27℃/14℃,西南风3-4级/西南风3-4级,changchun
2021年05月18日,晴/晴,31℃/17℃,西南风3-4级/西南风3-4级,changchun
2021年05月19日,多云/晴,31℃/18℃,西南风1-2级/西南风1-2级,changchun
2021年05月20日,多云/多云,30℃/16℃,西南风1-2级/西南风1-2级,changchun
2021年05月21日,晴/晴,30℃/19℃,西南风1-2级/西南风1-2级,changchun
2021年05月22日,晴/多云,32℃/21℃,西南风3-4级/西南风3-4级,changchun
2021年05月23日,小雨/多云,23℃/10℃,西南风3-4级/西南风3-4级,changchun
2021年05月24日,多云/多云,19℃/9℃,西风1-2级/西风1-2级,changchun
2021年05月25日,晴/晴,20℃/11℃,西风1-2级/西风1-2级,changchun
2021年05月26日,晴/晴,22℃/8℃,西风3-4级/西风3-4级,changchun
2021年05月27日,多云/多云,23℃/10℃,西南风1-2级/西南风1-2级,changchun
2021年05月28日,小雨/多云,20℃/10℃,北风1-2级/北风1-2级,changchun
2021年05月29日,多云/多云,23℃/12℃,北风1-2级/北风1-2级,changchun
2021年05月30日,多云/多云,24℃/12℃,西南风3-4级/西南风3-4级,changchun
2021年05月31日,多云/小雨,27℃/16℃,东北风1-2级/东北风1-2级,changchun
2021年06月01日,小雨/小雨,23℃/14℃,西南风3-4级/西南风3-4级,changchun
2021年06月02日,雷阵雨/小雨,18℃/11℃,西南风3-4级/西南风3-4级,changchun
2021年06月03日,多云/晴,18℃/12℃,西南风1-2级/西南风1-2级,changchun
2021年06月04日,雷阵雨/雷阵雨,19℃/12℃,西风3-4级/西风3-4级,changchun
2021年06月04日,雷阵雨/雷阵雨,19℃/12℃,西风3-4级/西风3-4级,changchun
2021年06月04日,雷阵雨/雷阵雨,19℃/12℃,西风3-4级/西风3-4级,changchun
2021年06月05日,雷阵雨/多云,18℃/11℃,西风3-4级/西风3-4级,changchun
2021年06月06日,小雨/小雨,21℃/11℃,西北风1-2级/西北风1-2级,changchun
2021年06月07日,晴/晴,25℃/13℃,东南风1-2级/东南风1-2级,changchun
2021年06月08日,多云/多云,28℃/18℃,西南风3-4级/西南风3-4级,changchun
2021年06月09日,雷阵雨/雷阵雨,28℃/17℃,西南风3-4级/西南风3-4级,changchun
2021年06月10日,中雨/阴,20℃/17℃,东风1-2级/东风1-2级,changchun
2021年06月11日,多云/晴,27℃/17℃,西南风3-4级/西南风3-4级,changchun
2021年06月12日,多云/多云,31℃/20℃,西南风3-4级/西南风3-4级,changchun
2021年06月13日,雷阵雨/雷阵雨,29℃/19℃,西南风1-2级/西南风1-2级,changchun
2021年06月14日,小雨/小雨,27℃/18℃,东北风1-2级/东北风1-2级,changchun
2021年06月15日,雷阵雨/多云,26℃/19℃,西南风3-4级/西南风3-4级,changchun
2021年06月16日,多云/雷阵雨,28℃/19℃,西南风1-2级/西南风1-2级,changchun
2021年06月17日,雷阵雨/雷阵雨,23℃/15℃,西南风3-4级/西南风3-4级,changchun
2021年06月18日,多云/多云,24℃/16℃,西南风1-2级/西南风1-2级,changchun
2021年06月19日,雷阵雨/雷阵雨,24℃/15℃,西南风3-4级/西南风3-4级,changchun
2021年06月20日,小雨/晴,23℃/15℃,东北风1-2级/东北风1-2级,changchun
2021年06月21日,小雨/多云,22℃/14℃,东南风1-2级/东南风1-2级,changchun
2021年06月22日,晴/晴,25℃/14℃,东南风1-2级/东南风1-2级,changchun
2021年06月23日,晴/晴,27℃/15℃,东风1-2级/东风1-2级,changchun
2021年06月24日,晴/晴,28℃/17℃,西南风1-2级/西南风1-2级,changchun
2021年06月25日,晴/晴,29℃/18℃,西南风1-2级/西南风1-2级,changchun
2021年06月26日,小雨/小雨,23℃/18℃,南风1-2级/南风1-2级,changchun
2021年06月27日,雷阵雨/雷阵雨,23℃/18℃,南风3-4级/南风3-4级,changchun
2021年06月28日,多云/雷阵雨,26℃/18℃,东北风1-2级/东北风1-2级,changchun
2021年06月29日,雷阵雨/雷阵雨,27℃/19℃,西南风1-2级/西南风1-2级,changchun
2021年06月30日,雷阵雨/小雨,26℃/19℃,北风1-2级/北风1-2级,changchun
2021年07月01日,雷阵雨/雷阵雨,27℃/19℃,西南风1-2级/西南风1-2级,changchun
2021年07月02日,晴/多云,29℃/20℃,西南风1-2级/西南风1-2级,changchun
2021年07月03日,多云/中雨,29℃/19℃,南风1-2级/南风1-2级,changchun
2021年07月04日,雷阵雨/雷阵雨,23℃/18℃,西南风1-2级/西南风1-2级,changchun
2021年07月05日,小雨/多云,26℃/18℃,西风1-2级/西风1-2级,changchun
2021年07月06日,雷阵雨/中雨,28℃/20℃,西南风1-2级/西南风1-2级,changchun
2021年07月07日,雷阵雨伴有冰雹/雷阵雨,26℃/20℃,西南风1-2级/西南风1-2级,changchun
2021年07月08日,中雨/雷阵雨,27℃/20℃,西南风1-2级/西南风1-2级,changchun
2021年07月09日,雷阵雨/雷阵雨,26℃/20℃,西南风1-2级/西南风1-2级,changchun
2021年07月10日,雷阵雨/小雨,27℃/20℃,西南风1-2级/西南风1-2级,changchun
2021年07月11日,雷阵雨/多云,29℃/22℃,西南风1-2级/西南风1-2级,changchun
2021年07月12日,雷阵雨/多云,30℃/23℃,西南风1-2级/西南风1-2级,changchun
2021年07月13日,多云/小雨,33℃/24℃,东北风1-2级/东北风1-2级,changchun
2021年07月14日,雷阵雨/多云,30℃/24℃,东北风1-2级/东北风1-2级,changchun
2021年07月15日,雷阵雨/多云,30℃/25℃,西南风3-4级/西南风3-4级,changchun
2021年07月16日,多云/多云,31℃/23℃,西南风1-2级/西南风1-2级,changchun
2021年07月17日,多云/多云,32℃/23℃,西风1-2级/西风1-2级,changchun
2021年07月18日,多云/多云,30℃/24℃,西南风1-2级/西南风1-2级,changchun
2021年07月19日,多云/多云,32℃/24℃,西南风3-4级/西南风3-4级,changchun
2021年07月20日,晴/多云,31℃/23℃,西南风1-2级/西南风1-2级,changchun
2021年07月21日,晴/多云,31℃/23℃,西南风1-2级/西南风1-2级,changchun
2021年07月22日,多云/多云,30℃/24℃,西南风1-2级/西南风1-2级,changchun
2021年07月23日,多云/多云,33℃/24℃,西南风1-2级/西南风1-2级,changchun
2021年07月24日,多云/多云,33℃/24℃,西南风3-4级/西南风3-4级,changchun
2021年07月25日,多云/多云,32℃/24℃,西南风1-2级/西南风1-2级,changchun
2021年07月26日,多云/多云,32℃/24℃,西南风1-2级/西南风1-2级,changchun
2021年07月27日,多云/多云,33℃/24℃,西南风1-2级/西南风1-2级,changchun
2021年07月28日,多云/多云,33℃/24℃,西风1-2级/西风1-2级,changchun
2021年07月29日,多云/多云,31℃/23℃,北风1-2级/北风1-2级,changchun
2021年07月30日,大雨/大到暴雨,27℃/23℃,东风1-2级/东风1-2级,changchun
2021年07月31日,雷阵雨/雷阵雨,29℃/22℃,东北风1-2级/东北风1-2级,changchun
2021年09月01日,多云/多云,27℃/16℃,西南风1-2级/西南风1-2级,changchun
2021年09月02日,多云/多云,28℃/17℃,东北风1-2级/东北风1-2级,changchun
2021年09月03日,多云/多云,28℃/15℃,西南风1-2级/西南风1-2级,changchun
2021年09月04日,晴/多云,28℃/15℃,东风1-2级/东风1-2级,changchun
2021年09月05日,多云/阴,27℃/16℃,南风1-2级/南风1-2级,changchun
2021年09月06日,小雨/小到中雨,25℃/15℃,西北风1-2级/西北风1-2级,changchun
2021年09月07日,小雨/多云,21℃/14℃,南风3-4级/南风3-4级,changchun
2021年09月08日,雷阵雨/小雨,23℃/15℃,西南风1-2级/西南风1-2级,changchun
2021年09月09日,中雨/中雨,23℃/14℃,西南风1-2级/西南风1-2级,changchun
2021年09月10日,多云/多云,21℃/12℃,西北风1-2级/西北风1-2级,changchun
2021年09月11日,小雨/晴,21℃/9℃,西北风1-2级/西北风1-2级,changchun
2021年09月12日,多云/小雨,20℃/11℃,西北风3-4级/西北风3-4级,changchun
2021年09月13日,多云/多云,21℃/10℃,西风1-2级/西风1-2级,changchun
2021年09月14日,晴/晴,22℃/12℃,东南风1-2级/东南风1-2级,changchun
2021年09月15日,多云/小雨,22℃/17℃,东风1-2级/东风1-2级,changchun
2021年09月16日,小雨/多云,20℃/10℃,西风1-2级/西风1-2级,changchun
2021年09月17日,晴/晴,23℃/10℃,东北风1-2级/东北风1-2级,changchun
2021年09月18日,多云/多云,24℃/13℃,西风1-2级/西风1-2级,changchun
2021年09月19日,多云/阴,25℃/14℃,西风1-2级/西风1-2级,changchun
2021年09月20日,中雨/中雨,20℃/14℃,东风3-4级/东风3-4级,changchun
2021年09月21日,小雨/小雨,21℃/13℃,东北风1-2级/东北风1-2级,changchun
2021年09月22日,多云/多云,16℃/12℃,西北风1-2级/西北风1-2级,changchun
2021年09月23日,多云/晴,17℃/8℃,东南风1-2级/东南风1-2级,changchun
2021年09月24日,多云/小雨,21℃/12℃,东风1-2级/东风1-2级,changchun
2021年09月25日,小雨/小雨,18℃/15℃,东北风1-2级/东北风1-2级,changchun
2021年09月26日,多云/小雨,23℃/16℃,西南风1-2级/西南风1-2级,changchun
2021年09月27日,小雨/多云,21℃/13℃,北风3-4级/北风3-4级,changchun
2021年09月28日,多云/多云,23℃/12℃,西南风1-2级/西南风1-2级,changchun
2021年09月29日,小雨/多云,16℃/5℃,西北风1-2级/西北风1-2级,changchun
2021年09月30日,多云/晴,16℃/4℃,东南风1-2级/东南风1-2级,changchun
2021年10月01日,多云/多云,17℃/4℃,西风1-2级/西风1-2级,changchun
2021年10月02日,多云/小雨,17℃/11℃,东北风3-4级/东北风3-4级,changchun
2021年10月03日,多云/多云,23℃/5℃,西南风3-4级/西南风3-4级,changchun
2021年10月04日,多云/多云,14℃/6℃,西北风1-2级/西北风1-2级,changchun
2021年10月05日,多云/晴,16℃/5℃,东南风1-2级/东南风1-2级,changchun
2021年10月06日,多云/多云,14℃/4℃,北风1-2级/北风1-2级,changchun
2021年10月07日,晴/多云,16℃/5℃,西风1-2级/西风1-2级,changchun
2021年10月08日,多云/多云,20℃/10℃,东风1-2级/东风1-2级,changchun
2021年10月09日,小雨/小雨,19℃/9℃,西南风3-4级/西南风3-4级,changchun
2021年10月10日,多云/晴,14℃/2℃,西风3-4级/西风3-4级,changchun
2021年10月11日,晴/晴,15℃/3℃,西风1-2级/西风1-2级,changchun
2021年10月12日,晴/晴,18℃/5℃,东风1-2级/东风1-2级,changchun
2021年10月13日,晴/多云,20℃/11℃,西南风3-4级/西南风3-4级,changchun
2021年10月14日,多云/晴,16℃/2℃,西北风1-2级/西北风1-2级,changchun
2021年10月15日,多云/多云,15℃/-2℃,西风3-4级/西风3-4级,changchun
2021年10月16日,晴/晴,3℃/-6℃,西北风1-2级/西北风1-2级,changchun
2021年10月17日,多云/多云,8℃/-2℃,西南风3-4级/西南风3-4级,changchun
2021年10月18日,多云/晴,8℃/-4℃,西北风1-2级/西北风1-2级,changchun
2021年10月19日,晴/晴,8℃/-3℃,西风1-2级/西风1-2级,changchun
2021年10月20日,晴/晴,11℃/-2℃,西南风1-2级/西南风1-2级,changchun
2021年10月21日,晴/晴,11℃/-3℃,东南风1-2级/东南风1-2级,changchun
2021年10月22日,晴/晴,13℃/-1℃,西风1-2级/西风1-2级,changchun
2021年10月23日,晴/晴,14℃/3℃,西南风1-2级/西南风1-2级,changchun
2021年10月24日,晴/多云,15℃/4℃,西南风1-2级/西南风1-2级,changchun
2021年10月25日,晴/多云,17℃/8℃,西南风3-4级/西南风3-4级,changchun
2021年10月26日,多云/晴,14℃/1℃,西风3-4级/西风3-4级,changchun
2021年10月27日,晴/晴,14℃/1℃,西风1-2级/西风1-2级,changchun
2021年10月28日,晴/晴,14℃/1℃,西南风1-2级/西南风1-2级,changchun
2021年10月29日,多云/多云,16℃/6℃,西南风1-2级/西南风1-2级,changchun
2021年10月30日,小雨/多云,10℃/4℃,西南风1-2级/西南风1-2级,changchun
2021年10月31日,多云/多云,6℃/1℃,西北风1-2级/西北风1-2级,changchun
2021年11月01日,多云/多云,7℃/-2℃,西北风1-2级/西北风1-2级,changchun
2021年11月02日,晴/多云,10℃/3℃,西南风1-2级/西南风1-2级,changchun
2021年11月03日,多云/多云,14℃/2℃,西南风1-2级/西南风1-2级,changchun
2021年11月04日,晴/多云,17℃/4℃,西南风1-2级/西南风1-2级,changchun
2021年11月05日,多云/多云,17℃/4℃,西南风1-2级/西南风1-2级,changchun
2021年11月06日,小雪/小雪,2℃/-5℃,东南风1-2级/东南风1-2级,changchun
2021年11月07日,大雪/中雪,1℃/-5℃,东北风3-4级/东北风3-4级,changchun
2021年11月08日,雨夹雪/小雪,4℃/-6℃,东北风5-6级/东北风5-6级,changchun
2021年11月09日,中雪/小雪,-4℃/-8℃,西风1-2级/西风1-2级,changchun
2021年11月10日,小雪/中雪,-2℃/-5℃,西风1-2级/西风1-2级,changchun
2021年11月11日,小雪/多云,-1℃/-13℃,西北风3-4级/西北风3-4级,changchun
2021年11月12日,晴/晴,-2℃/-7℃,西南风3-4级/西南风3-4级,changchun
2021年11月13日,多云/多云,4℃/-6℃,西南风3-4级/西南风3-4级,changchun
2021年11月14日,多云/多云,3℃/-7℃,西风1-2级/西风1-2级,changchun
2021年11月15日,晴/晴,3℃/-5℃,西风1-2级/西风1-2级,changchun
2021年11月16日,晴/多云,4℃/-2℃,西南风1-2级/西南风1-2级,changchun
2021年11月17日,多云/多云,8℃/-1℃,西南风4-5级/西南风4-5级,changchun
2021年11月18日,多云/多云,5℃/-6℃,西南风3-4级/西南风3-4级,changchun
2021年11月19日,多云/多云,0℃/-6℃,西北风1-2级/西北风1-2级,changchun
2021年11月20日,多云/多云,1℃/-7℃,西北风1-2级/西北风1-2级,changchun
2021年11月21日,小雪/大雪,-2℃/-8℃,东南风3-4级/东南风3-4级,changchun
2021年11月22日,小雪/多云,-7℃/-12℃,西北风3-4级/西北风3-4级,changchun
2021年11月23日,多云/多云,-7℃/-15℃,西北风3-4级/西北风3-4级,changchun
2021年11月24日,晴/多云,-7℃/-14℃,西风1-2级/西风1-2级,changchun
2021年11月25日,多云/多云,-6℃/-12℃,西风1-2级/西风1-2级,changchun
2021年11月26日,晴/晴,-4℃/-11℃,西风1-2级/西风1-2级,changchun
2021年11月27日,晴/晴,2℃/-5℃,西南风1-2级/西南风1-2级,changchun
2021年11月28日,阴/多云,4℃/-6℃,西南风3-4级/西南风3-4级,changchun
2021年11月29日,多云/小雪,4℃/-6℃,东南风1-2级/东南风1-2级,changchun
2021年11月30日,多云/多云,-4℃/-12℃,北风3-4级/北风3-4级,changchun
2021年12月01日,多云/多云,-6℃/-10℃,北风3-4级/北风3-4级,changchun
2021年12月02日,多云/多云,-1℃/-12℃,西南风3-4级/西南风3-4级,changchun
2021年12月03日,晴/晴,-4℃/-13℃,西风3-4级/西风3-4级,changchun
2021年12月04日,晴/晴,-4℃/-8℃,西南风1-2级/西南风1-2级,changchun
2021年12月05日,多云/多云,5℃/-5℃,西南风3-4级/西南风3-4级,changchun
2021年12月06日,晴/晴,1℃/-8℃,西北风1-2级/西北风1-2级,changchun
2021年12月07日,晴/晴,3℃/-6℃,西南风1-2级/西南风1-2级,changchun
2021年12月08日,晴/多云,5℃/-1℃,西南风1-2级/西南风1-2级,changchun
2021年12月09日,多云/雨夹雪,6℃/1℃,西南风3-4级/西南风3-4级,changchun
2021年12月10日,多云/多云,3℃/-7℃,西南风1-2级/西南风1-2级,changchun
2021年12月11日,多云/多云,1℃/-10℃,西北风1-2级/西北风1-2级,changchun
2021年12月12日,晴/晴,-7℃/-13℃,西南风1-2级/西南风1-2级,changchun
2021年12月13日,晴/晴,-2℃/-11℃,西南风3-4级/西南风3-4级,changchun
2021年12月14日,晴/晴,1℃/-12℃,西南风1-2级/西南风1-2级,changchun
2021年12月15日,多云/阴,-3℃/-10℃,西北风1-2级/西北风1-2级,changchun
2021年12月16日,小雪/多云,-9℃/-18℃,西北风1-2级/西北风1-2级,changchun
2021年12月17日,晴/多云,-14℃/-19℃,西风1-2级/西风1-2级,changchun
2021年12月18日,多云/晴,-7℃/-15℃,西南风1-2级/西南风1-2级,changchun
2021年12月19日,晴/多云,-4℃/-11℃,西南风3-4级/西南风3-4级,changchun
2021年12月20日,多云/多云,-1℃/-15℃,西风3-4级/西风3-4级,changchun
